city,state_name,country_name,latitude,longitude,nyc_distance,dc_distance
Voluntown,Connecticut,United States,41.5706544,-71.8703497,126.15918557280051,330.020404808307
Wauregan,Connecticut,United States,41.747542100000004,-71.91053353799333,130.44367904680337,335.0020203295605
Wetherfield,Connecticut,United States,41.7150998,-72.6550923,98.69083175205456,302.7158194590143
Palm Bch Gardens,Florida,United States,26.8233946,-80.1386547,1019.5794311649005,850.6187189701436
Backus,Minnesota,United States,46.8202373,-94.5163876,1105.3112995470044,1039.2933706859203
Appleton,Minnesota,United States,45.196906,-96.019767,1154.2315079265409,1065.6966762280354
South Tamworth,New Hampshire,United States,43.8247961,-71.3031268,255.57614821074176,452.5355546151593
Salisbury,New Hampshire,United States,43.380099,-71.717377,218.50436047104836,415.9481681901953
Tennille,Georgia,United States,32.9359886,-82.8115273,724.3651949811339,522.4630514460113
Piermont,New Hampshire,United States,43.970087,-72.081299,245.46207035876108,434.8840624621923
Newton Junction,New Hampshire,United States,42.8689129,-71.0676397,212.52166798752523,416.05733973014935
Baldwinville,Massachusetts,United States,42.6084207,-72.075913,164.59242523807615,365.56490967756895
Rockmart,Georgia,United States,34.0026005,-85.0416133,762.6336340294521,558.3718875711705
Noank,Connecticut,United States,41.33382,-71.99635925502723,113.43086074263378,315.89885788899056
North Canton,Connecticut,United States,41.8978746,-72.8926008,100.22707272114309,301.54936558158965
Plains,Georgia,United States,32.0340872,-84.3926633,831.5639808677545,628.2691628568161
Warm Springs,Georgia,United States,32.8904081,-84.6810381,799.7121158436925,595.2193500565874
Princeton,Minnesota,United States,45.5698156,-93.5803054,1041.596474492953,962.9986827029969
Mayport,Florida,United States,30.3933366,-81.4305924,824.5227663869973,636.5755778352075
Manalapan,Florida,United States,26.5692364,-80.0447635,1034.36840102128,866.666873212915
Nevis,Minnesota,United States,46.9652363,-94.8394565,1122.6802333248456,1057.4098678847797
Montezuma,Georgia,United States,32.3051576,-84.0274073,803.4211356288192,600.2771936179577
Mc Donough,Georgia,United States,32.0754981,-81.0920272,714.0485417282903,522.1976737518017
Meridith,New Hampshire,United States,42.882803,-71.1607198,209.7896415704082,413.0262361717094
Hinsdale,New Hampshire,United States,42.7861936,-72.4864773,163.22556215982064,359.4223999001752
Lindale,Georgia,United States,34.194346,-85.17765061746867,760.1051425626463,556.2024524707404
Hebron,New Hampshire,United States,43.6939614,-71.8056359,234.68878136411638,428.9615855703513
Baltimore,District of Columbia,United States,38.918281,-76.939913,199.2084819118125,5.767572372355406
Olustee,Florida,United States,30.2041226,-82.42873,865.3535303859632,672.5961925245489
Frazee,Minnesota,United States,46.728061,-95.700877,1158.2991036523747,1087.9231454433482
WEST,New Jersey,United States,40.0757384,-74.4041622,48.71218814784752,162.96322122011077
Nassau,Florida,United States,30.6624329,-81.7707334,818.2297004890921,627.4281481563944
W Caldwell,New Jersey,United States,40.8409329,-74.3018154,17.860958979083193,198.29712422699436
Hasting,Minnesota,United States,44.7595999,-92.8695479,997.0524195301094,909.9470316228986
Naranja,Florida,United States,25.521205600000002,-80.4194633289245,1110.185051779381,941.9440078704453
Jacobson,Minnesota,United States,47.0007761,-93.2674372,1051.9919488224136,992.2475494904598
"Newark,",Delaware,United States,39.6852191,-75.7508289,116.38999473095257,88.2828018738862
N.Miami Beach,Florida,United States,25.9331488,-80.1625463,1078.2941167350352,911.0514580731734
Le Center,Minnesota,United States,44.3894097,-93.7302337,1035.30393331478,941.4968038479253
South Bethany,Delaware,United States,38.5165033,-75.0529586,161.48216354368725,110.4407810589815
Silver Spring,Florida,United States,38.9959461,-77.0276231,199.58862863249357,7.404099571907156
N. Waltham,Massachusetts,United States,42.3756401,-71.2358004,183.82654559979844,388.4003056171128
E. Long Meadow,Massachusetts,United States,42.6530767,-70.85294987036309,211.02341149878401,415.50494582604205
Pt Charlotte,Florida,United States,26.9013269,-81.9156799,1053.942845857662,872.9951583912664
N. Eastham,Massachusetts,United States,41.8651071,-69.9911305,223.56730803506534,424.67836495157655
Charlton Depot,Massachusetts,United States,42.1731492,-71.9786854,145.7320900353503,349.6810040924818
Yalesville,Connecticut,United States,41.4937085,-72.8237109,81.9313795706649,286.41806368934033
-,District of Columbia,United States,38.89379365,-76.98799757261312,202.28379722823362,2.831476638873017
Newtown,Massachusetts,United States,41.6717755,-70.4386371,197.36365155260958,398.02926932455273
Addison,New York,United States,42.1051571,-77.2340584,193.26979783192175,222.14448018260853
Royal Palm Bch.,Florida,United States,26.7083984,-80.2306019,1028.8977647369818,859.5112764445491
Hawleyville,Connecticut,United States,41.4275952,-73.3551189,59.90755451936015,262.12296273002886
Mansfield Ctr,Connecticut,United States,41.7653764,-72.1981334,118.92895426129272,323.58264651904227
Bangall,New York,United States,41.8756486,-73.6912393,81.90721243921341,271.4086181929425
Middleton,Connecticut,United States,41.4209616,-73.3293189,60.31165687128753,262.84307315850685
N Grosvenordale,Connecticut,United States,41.985353700000005,-71.90453362618038,140.19049943793172,344.78216698196957
N Stonington,Connecticut,United States,41.466838949999996,-71.87270893312851,122.92861353746245,326.13313681821455
New Faifield,Connecticut,United States,41.140708950000004,-73.25821243649622,49.02974950434628,253.70186923351366
Argyle,New York,United States,43.23795,-73.491669,176.28482366982823,352.63450701076613
Newport,Connecticut,United States,41.6842915,-71.808675,132.70444100643903,336.9527378595284
Antwerp,New York,United States,44.199436,-75.60688,254.1784894852911,373.92160831740955
Oneco,Connecticut,United States,41.6937102,-71.8084037,133.0390582057531,337.3207381541802
Hyannis Port,Massachusetts,United States,41.6334445,-70.2983549,203.47809232947273,403.3747175620387
Avon-by-the-sea,New Jersey,United States,40.1923357,-74.0159703,35.910458834747615,184.85816615397272
Bradley Bch.,New Jersey,United States,40.2023355,-74.0120814,35.218129304977964,185.36561160879648
Cleveland,New Mexico,United States,35.9933664,-105.370569,1724.7969642284995,1564.2225246970138
Clayton,New Mexico,United States,36.4507836,-103.184797,1599.2614746441382,1438.1168658147958
Caballo,New Mexico,United States,32.9757461,-107.3079139,1908.4092266455289,1736.8570826393327
Hickam Afb,Hawaii,United States,21.3330347,-157.95176433582975,4971.406212601941,4840.633715898597
Boundbrook,New Jersey,United States,39.756009,-75.0843239,87.22614877574635,120.65839172339854
Georgetown,District of Columbia,United States,38.9051994,-77.062785,204.9289240512525,1.6509675629366272
Blawenburg,New Jersey,United States,40.4076057,-74.70266,42.27609226137757,162.8287555804993
Lagos,District of Columbia,United States,38.8943667,-77.0090599518688,203.1388757049129,1.7166107320192752
Holloman Air Force Base,New Mexico,United States,33.07683095,-106.21900162899482,1848.4910770922652,1675.6987000903423
Isleta Pueblo,New Mexico,United States,34.9069963,-106.6808587,1820.9964358624225,1656.9027369393398
10022-4213,New York,United States,40.75827430362172,-73.96788237240082,3.726018863784283,208.1652908615867
Rowe,Massachusetts,United States,42.6937241,-72.9155602,147.88876450156127,340.07313573115
S Weymouth,Massachusetts,United States,42.1751002,-70.9494899,188.0646294139455,392.5551877682414
S. Dartmouth,Massachusetts,United States,41.5917712,-70.9411491,170.9691496289344,372.3817947250512
S. Hadley,Massachusetts,United States,42.2495463,-72.582258,129.25433319934922,329.73531640662435
Sagamore,Massachusetts,United States,41.770106,-70.5283621,195.26901829593953,397.01605843749843
Organ,New Mexico,United States,32.4259166,-106.6019878,1888.4163614179479,1713.6445765991834
Pepeekeo,Hawaii,United States,19.830663,-155.10498,4887.737754895584,4749.020084830647
La Mesa,New Mexico,United States,36.2389231,-105.2116765,1710.6101269946025,1551.109617638443
Denton,Kansas,United States,39.732581999999994,-95.27188840224318,1124.0019235988277,977.0973663642756
Honduras,California,United States,33.7384606,-116.292463,2357.4888388986587,2201.7821084435777
Vandalia,Illinois,United States,38.960601,-89.0936778,810.4884078103305,649.0366023135211
California,California,United States,41.9221873,-87.697195,716.4120151842022,599.2949996178254
Mooseheart,Illinois,United States,41.8239175,-88.3347959,749.0985801094323,629.0514235195463
Ochelata,Oklahoma,United States,36.6000907,-95.9797109,1218.3525574079772,1047.2222680493026
Blocksburg,California,United States,40.2759769,-123.6364206,2578.653572539098,2460.2610754268053
East Rochester,Ohio,United States,40.7461701,-81.0350936,368.8815801469668,248.130945608501
Blue Lake,California,United States,40.8814695,-123.98743510725846,2584.0846816552776,2468.9126614237807
Dresden,Ohio,United States,40.1214579,-82.0106918,423.9599455090605,278.8631625157142
Ch Ch,Maryland,United States,39.3634413,-76.3710704,156.1859762947535,48.61462752013111
Mobil,Alabama,United States,30.6943566,-88.0430541,1046.4403375263446,841.767706932528
Boonville,California,United States,39.0091667,-123.3661111,2592.066712820121,2467.5258933744526
Oxbow,New York,United States,44.2872808,-75.6229981,260.16968773981006,379.69566322093743
Great Falls,Maryland,United States,38.9976913,-77.2528664,209.2768556909648,13.690811693276972
Momence,Illinois,United States,41.1721844,-87.6697967,714.9196272788951,584.9276811757903
Park Hill,Oklahoma,United States,35.8621725,-94.93706037454277,1182.7478304489703,1005.0889397678076
Strathmere,New Jersey,United States,39.196538000000004,-74.65731907865168,110.17379076196154,129.92370212134145
Maxwell Air Force Base,Alabama,United States,32.38171955,-86.35377759641878,893.9075384924787,689.2655592781565
So Plainfield,New Jersey,United States,40.6337136,-74.4073737,21.779427384394246,184.75232061328973
Courtland,Ohio,United States,41.4785002,-81.5434237,396.8809244609664,297.77035512652543
Eastaboga,Alabama,United States,33.6059367,-86.0213587,823.3180471207277,619.3895872859418
Eight Mile,Alabama,United States,30.7635213,-88.126946,1046.6049714293515,841.9398852072302
S Hackensack,New Jersey,United States,40.8698546,-74.0500662,11.08561988444572,209.58718726904388
Bethesda,California,United States,33.7272695,-117.7512881,2434.3297146426107,2280.557580888781
Union,Maine,United States,44.211741,-69.274292,341.65513284775534,544.5324374410998
North Java,New York,United States,42.6836721,-78.3377941,262.06040562194784,270.53020135632477
Chilcoot,California,United States,39.797683,-120.1396481,2411.0361920790046,2286.880464918042
Greenville,Alabama,United States,31.8295972,-86.6177517,931.4855494387697,726.813982211784
North Bay,New York,United States,43.2300689,-75.7482415,195.53204886213214,307.0523835178491
Highland,Ohio,United States,39.3445075,-83.5974203,517.1249911835384,353.69597139650983
Mounds,Oklahoma,United States,35.876484,-96.0611074,1240.651120605697,1065.0801346270657
Green Springs,Ohio,United States,41.2561649,-83.051583,474.2735125829239,357.9346289410911
Smithville,New Jersey,United States,39.4950113,-74.4601159,87.39274240149219,144.6650088259936
Swainton,New Jersey,United States,39.1315028,-74.7773872,116.53345490552101,122.92115370732417
Breaux Bridge,Louisiana,United States,30.2735323,-91.8992837,1235.23007686811,1032.347187590032
Homer,Illinois,United States,40.0347569,-87.9580892,736.9697916495596,588.7824788834131
Greene,Maine,United States,44.189794,-70.1403312,310.7973176937052,511.3111470164742
Greenville,Kentucky,United States,37.2011539,-87.1788854,748.8013776610443,564.7938302533422
Hermon,Maine,United States,44.810096,-68.913803,383.3443084885339,584.9534091388274
Broad Channel,New York,United States,40.6064008,-73.81901879728136,12.262992708555702,208.460170520831
W. Caldwell,New Jersey,United States,40.8409329,-74.3018154,17.860958979083193,198.29712422699436
Washington,Arkansas,United States,35.9672625,-94.2280656,1143.273885092208,964.9657454660241
Rosman,North Carolina,United States,35.1436895,-82.8220186,615.4605139792774,410.85010426082715
Highland Pk,Illinois,United States,42.1816919,-87.8003438,722.5804932565442,609.7680378680316
Sharpsburg,North Carolina,United States,35.8671926,-77.8276196,393.41725819034076,212.85173959122582
Hillsboro,Illinois,United States,39.1609575,-89.4933899,828.3699578642377,669.8217972174201
"Tarboro,",North Carolina,United States,35.8968236,-77.5358049,383.5031122388389,208.14652031861783
Bee Branch,Arkansas,United States,35.4509118,-92.3946005,1063.6452792065957,878.6644791997422
Jennings,Louisiana,United States,30.2224284,-92.657085,1272.1676194223596,1069.9590133067677
Terrell,North Carolina,United States,35.5893012,-80.9781318,518.388388662848,314.4530473711563
Fort Kent,Maine,United States,47.262088,-68.57864907611548,526.6229032430806,718.394996995003
Tontitown,Arkansas,United States,36.1778565,-94.2335396,1138.0209546882531,961.0653801259795
New Russia,New York,United States,44.1633846,-73.611521,239.02638099263595,405.00485268479974
Avondale,Maryland,United States,38.948722,-76.9752533,199.36892284039394,5.40147948480487
New Hempstead,New York,United States,41.1486215,-74.04320544155547,30.141669505867696,222.63278179478758
Chevy Chase Village,Maryland,United States,38.9692771,-77.0788667,202.89797491785708,5.913292477026886
Clevland,Ohio,United States,40.655124,-80.579114,345.21486248404904,224.33968471736713
Pt. Clear,Alabama,United States,30.4868292,-87.913000779936,1051.208692629346,846.5602242205628
Cuba,Illinois,United States,40.4928181,-90.1906768,850.110272667458,708.9064141765624
Perdue Hill,Alabama,United States,31.5140509,-87.4933234,983.6111604525926,778.9823423504661
Pike Road,Alabama,United States,32.272931,-86.15018999518217,890.5086184745832,685.8358297186097
English Turn,Louisiana,United States,29.8754836,-89.9650687,1167.8770529354333,963.3844185114397
Cinti,Ohio,United States,39.1014537,-84.5124602,568.8289804903146,402.39211191149667
Livermore Falls,Maine,United States,44.4753426,-70.188114,324.5137601605456,523.3566970610135
U Saddle River,New Jersey,United States,41.0317637,-74.1020866,22.58259926647277,214.8853959919034
Harrods Creek,Kentucky,United States,38.3275686,-85.6277393,641.8404028492359,466.21853610850076
Angelus Oaks,California,United States,34.1458435,-116.9825321,2382.233274890066,2229.0701499621227
North Hudson,New York,United States,43.952788,-73.728561,224.08520568724543,389.4103114982445
Fort Yukon,Alaska,United States,66.5647222,-145.273888,3182.732649825329,3206.6517965496378
BOWLING,Ohio,United States,41.381055700000005,-83.62967370056371,504.6076052709134,388.8669385076912
Vorhees,New Jersey,United States,40.6656086,-75.1292818,59.08757761052605,159.2702321797764
Girdwood,Alaska,United States,60.9632459,-149.1336969,3348.6974100926313,3346.2751438767646
Kasilof,Alaska,United States,60.330143,-151.2366311908321,3427.9487577257887,3423.4679668095696
Gaithersburg Md,Maryland,United States,39.1434406,-77.2013705,201.29836731373618,19.574939073320238
West Frankfort,Illinois,United States,37.8978275,-88.9314583,822.0417114823789,648.6450838427824
Dolomite,Alabama,United States,33.4628858,-86.961382,871.5252410104748,668.3450534885575
Warrior,Alabama,United States,33.8056295,-86.81311266168183,850.187368701509,647.4906263790905
Weaver,Alabama,United States,33.7520457,-85.8113543,807.5756625325226,603.6509221384156
Forest City,North Carolina,United States,35.3340108,-81.8651028,566.5552881407122,361.9830225473016
Mt Desert,Maine,United States,44.33282235,-68.34670524304215,381.8379392536053,585.8292440083821
Mt. Vernon,Maine,United States,44.500913,-69.987717,332.09821269723267,531.6397674955659
Bressler,Pennsylvania,United States,40.2295348,-76.8199719,151.97537905611438,93.22184727937001
Cape Vincent,New York,United States,44.125494,-76.33046406316765,263.82575414876266,363.24236079723653
Hilton Head Island,North Carolina,United States,32.1618488,-80.7512616,698.6488131532465,508.6336949017683
Park City,Illinois,United States,42.3483554,-87.8842397,727.6439460258122,617.5306896148248
Coushatta,Louisiana,United States,32.0148834,-93.3421165,1229.8938072476724,1032.354440528447
McCrory,Arkansas,United States,35.2561979,-91.2001246,1009.0506854384917,820.5276929823071
Jacksonville Rd,North Carolina,United States,34.016021,-78.034992,512.1543469345792,340.53780539023853
Magnolia,Arkansas,United States,33.2670725,-93.2393341,1177.8641243487748,984.2113978363052
Jarvisburg,North Carolina,United States,36.202939,-75.8665816,326.99906372607165,196.13111355183906
Scottsdale,Arkansas,United States,36.2032441,-94.1113175,1131.0327975452265,954.0178790141596
Brooks,Kentucky,United States,38.061578999999995,-85.72049146866925,652.6461804305189,473.93110497351614
Cynthiana,Indiana,United States,38.1875442,-87.7103029,752.5196379896691,579.7441803392431
Cedars,Pennsylvania,United States,40.2126051,-75.3685113,79.6657572879149,127.69799092306594
Mount Washington,Kentucky,United States,38.0500627,-85.5457877,643.9684777051237,464.67344485497847
Climax,New York,United States,42.3659174,-73.85096,114.37307226908153,292.63668281415033
Freedom,Maine,United States,44.53078,-69.298325,356.30885917337463,557.9826334880665
Columbia,North Carolina,United States,34.0007493,-81.0343313,602.835920464221,403.77317145818466
Ft. Kent,Maine,United States,47.262088,-68.57864907611548,526.6229032430806,718.394996995003
Islesboro,Maine,United States,44.3084113,-68.9033651,359.7220777393125,563.0052383136251
Trumann,Arkansas,United States,35.6736895,-90.5073285,961.2275595204736,773.6654575869971
Leeds,Maine,United States,44.303704,-70.119553,317.4552152022916,517.4792273501072
Vance,Alabama,United States,33.164653,-87.24670630331767,897.2886261926337,693.922959854009
Edmund,Oklahoma,United States,35.1658298,-94.6726417,1188.5157598558287,1006.3238351119219
Ellerbe,North Carolina,United States,35.0712608,-79.7614395,500.08581938610735,303.23499012162813
Russell Springs,Kentucky,United States,37.0439,-85.07684871153846,647.7477788912163,456.7121491809431
Walnut Ridge,Arkansas,United States,36.0680241,-90.9561004,972.4111853857048,788.301561868812
Castleton-On-Hudson,New York,United States,42.5308134,-73.7553018,126.14159336953308,304.72964392002166
Lisbon Falls,Maine,United States,44.0080915,-70.05159930197979,304.407138049701,506.071928531085
Claypool,Indiana,United States,41.129211,-85.8805466,621.7135097052138,493.5573191028452
Amite,Louisiana,United States,30.7265747,-90.5089815,1152.0793288518234,948.5269779112526
Brandenburg,Kentucky,United States,37.9989592,-86.1694143,677.1456307493394,498.799332310126
Spruce Head,Maine,United States,44.0114709,-69.1328207,337.6227322005722,541.3264445513696
Longwood,North Carolina,United States,35.860629599999996,-78.66868249686513,419.6770404501511,227.25667326965316
LYNN,North Carolina,United States,35.2284471,-82.2345592,586.8082229560595,382.14992419142766
Pearl City,New York,United States,40.756068,-73.004587,52.64815827123624,250.3224543630851
S. Portland,Maine,United States,43.6414716,-70.2408811,279.62438605880936,482.2796299851028
Dominguez Hills,California,United States,33.86273425,-118.25440897839952,2456.855932378149,2304.286324641477
S.Paris,Maine,United States,44.2207912,-70.51419786599617,300.7214072853255,499.5024495718737
Newton,Illinois,United States,38.9904382,-88.161961,761.2110788967525,598.8299650804427
Broomes,Maryland,United States,38.4070685,-76.5513447,209.2060328137402,42.4793700849789
Middleburg,North Carolina,United States,36.3999837,-78.322989,378.25598121198414,185.51075969781874
Kitzmiller,Maryland,United States,39.3878758,-79.1822578,289.2229567307211,120.10829136353063
Misenheimer,North Carolina,United States,35.4848625,-80.2883904,496.97151788698403,295.2955144980863
"Brooklyn, New York",New York,United States,40.6501038,-73.9495823,5.240280021829863,204.5131283761836
Langley,Oklahoma,United States,36.4639736,-95.0477401,1173.0747455811058,999.4530196569806
Liberty Center,Ohio,United States,41.443385,-84.0088346,524.4525895887207,408.6352212331847
Palenville,New York,United States,42.1795475,-74.02318220185444,101.23069823109121,277.04071347650796
Palatine Bridge,New York,United States,42.9109064,-74.5740296,154.51597177182384,306.05513718183835
Morgantown,North Carolina,United States,36.1220805,-79.4289103,432.08939087595,231.5748483586355
Lewistown,Ohio,United States,40.422273,-83.8846598,519.9204104433364,379.8959878104356
Worden,Illinois,United States,38.9314354,-89.838986,850.0162840389078,689.2321017870408
Kittrell,North Carolina,United States,36.2220919,-78.4377758,391.9206503385965,199.28434331069053
Brownstown,Indiana,United States,38.8789426,-86.0419247,652.3561392662319,485.1325131717891
Hamburg,Arkansas,United States,33.2281757,-91.7976285,1108.560724914194,912.2230104846021
Arlington,Indiana,United States,39.6423562,-85.5766741,616.339421074032,460.5337345883669
Richmond Hall,New York,United States,42.8192426,-73.93086300310239,145.43277034642924,316.30925273004055
La Vale,Maryland,United States,39.6645063,-78.81617440879732,264.5645475897766,109.21760297949952
Albion,Indiana,United States,41.3956043,-85.4244241,597.8777967751402,476.1918591306004
Oak Rook,Illinois,United States,41.6196771,-88.6718795,766.4157997746086,642.5149924751317
Phillips,Maine,United States,44.8231128,-70.3395105,339.43100836750693,535.5680521106035
Roxbury,Maine,United States,44.670118,-70.594025,323.66100685783647,519.3271698865631
Delta Junction,Alaska,United States,64.0373478,-145.7321572,3209.248337380772,3220.7676020059903
Akron,Indiana,United States,41.0383766,-86.0280502,629.5853516810714,499.39560435239355
Alvaton,Kentucky,United States,36.8733754,-86.3530456,716.4107556542568,527.4480503209201
Smackover,Arkansas,United States,33.3648455,-92.7248822,1148.9560802483354,954.7495071145038
Melvin,Kentucky,United States,37.3503803,-82.6940455,521.48670510476,325.7637229906084
Mount Olive,Alabama,United States,33.681158999999994,-86.88022409259258,858.509291322908,655.6425035604836
Mount Lemmon,Arizona,United States,32.4431311,-110.7884295,2106.6785452955714,1938.21306248369
Gamerco,New Mexico,United States,35.5711137,-108.7639939,1913.3210260545436,1755.295071495249
High Rolls Mountain Park,New Mexico,United States,32.950923,-105.8355422,1832.2914154834564,1658.4052660653444
Bivalve,Maryland,United States,38.3062324,-75.8890994,194.12329880329858,74.15079919196792
Litchfield Pk,Arizona,United States,33.4933796,-112.3581244,2157.9367562540697,1995.8102684374767
Hurley,New Mexico,United States,32.6992773,-108.1319819,1959.8467507167054,1788.4395942850385
New Kingston,New York,United States,42.2136977,-74.6821003,109.36697726806301,260.7939058825304
Sac City,Iowa,United States,42.4222033,-94.9897109,1091.1145367149875,972.1904221073925
Saint Olaf,Iowa,United States,42.9286198,-91.3860637,908.4882836507555,799.8183159113258
New Harford,New York,United States,42.4261836,-76.2265976,164.99584911893942,247.77961383848492
Lake Havasu,Arizona,United States,34.414006099999995,-114.29112575627876,2233.679019729552,2077.9845841885453
West Buxton,Maine,United States,43.6679743,-70.6001079,268.5840897537016,469.9915025255964
Mediapolis,Iowa,United States,41.008076,-91.1633978,897.6477101611371,763.1741630326883
Lic,New York,United States,40.7455316,-73.9484995,3.773432748505488,208.44622263222402
Bowi,Maryland,United States,38.9424464,-76.7301718,189.49681691678146,17.107171876286355
Pell City,Alabama,United States,33.5862149,-86.2860888,835.9237053358552,632.2180459349416
Bay City,Oregon,United States,45.522604,-123.889296,2503.419374870359,2411.946406428031
Patagonia,Arizona,United States,31.5393138,-110.7563046,2133.2370848948576,1961.4315573507758
La Cygne,Kansas,United States,38.3500206,-94.7613476,1118.0278365322743,958.1820026893671
Hayneville,Alabama,United States,32.1840315,-86.5802533,912.9007020003376,708.2553072603772
Emmetsburg,Iowa,United States,43.1127427,-94.6830357,1075.8903981605663,965.1408244539151
Remington,Arizona,United States,33.2672953,-111.65991596828476,2127.8192088856395,1963.8006165552035
Red Valley,Arizona,United States,36.970667250000005,-109.3913319137331,1913.220194411306,1762.9962683614347
Garibaldi,Oregon,United States,45.559817,-123.911203,2503.991105290161,2412.732583116115
Elmira,Oregon,United States,44.06991595,-123.36137221232693,2497.922999835298,2398.327997525176
Chiloquin,Oregon,United States,42.577636,-121.866126,2447.590474661911,2339.05858878477
Sunshine,Louisiana,United States,29.5246602,-90.7395354,1218.1882118558392,1013.8319748832537
Hillsdale,Kansas,United States,38.6597333,-94.8502396,1117.3803969601693,960.3038393986712
Walpole,Maine,United States,43.955914,-69.5586582,319.2490614138655,522.3691622836533
Humeston,Iowa,United States,40.858892,-93.4974371,1020.2198437453106,883.9809652378252
Hill City,Kansas,United States,39.364728,-99.842065,1368.3278261522132,1222.3477451412887
Berwyn,Maryland,United States,38.9951101,-76.9263631,195.31781005298916,9.544870201179018
Ireton,Iowa,United States,42.97471,-96.3183585,1158.5177587054122,1044.8847985073808
Pima,Arizona,United States,32.1112624,-111.6546163,2162.2594847490304,1993.8236847020328
Nutrioso,Arizona,United States,33.953106,-109.2092478,1979.624260760648,1814.9099080450162
Sioux Ctr.,Iowa,United States,43.079692,-96.175672,1151.335987758269,1038.937312933473
"Bethesda, Md 20814 2697",Maryland,United States,38.9848265,-77.0946459,202.92759474474312,7.228731326250142
Berryton,Kansas,United States,38.9408353,-95.6316474,1153.906843916017,1000.1848648936988
N. Merrick,New York,United States,40.686629499999995,-73.56140566567343,23.418324629042015,222.82387738192355
Kykotsmovi,Arizona,United States,35.8766568,-110.6190025,2003.1299342956174,1849.0366277913727
Mitchell Field,New York,United States,40.728747,-73.602332,21.22183669466519,222.6149644299917
Middlesex,New York,United States,42.7136898,-77.29071633506246,218.87945679581804,264.2387450810792
Tuscumbia,Alabama,United States,34.727315000000004,-87.75049816666667,857.2621335328794,658.9740409966732
Rippey,Iowa,United States,41.9338725,-94.2013503,1051.5492233133702,927.4454960137543
York,Alabama,United States,32.4862491,-88.2964183,974.1542745969095,770.8342316384951
Amado,Arizona,United States,31.685279,-111.06212842449665,2144.583247276315,1973.7438280477065
Nulato,Alaska,United States,64.7194444,-158.1030556,3564.7580822513614,3583.2404479369216
Moravia,Iowa,United States,40.8908444,-92.8151962,984.4422312811098,848.4748310121205
Big Lake,Alaska,United States,61.53416735,-149.93947126173936,3367.2081870900774,3367.776163141626
Keene,New York,United States,44.256265,-73.792419,244.83074777615994,406.76243856788903
Tok,Alaska,United States,63.3239655,-143.05116251136363,3131.377351164534,3139.05528537163
Sutherland,Iowa,United States,42.9741435,-95.4975058,1116.911165388565,1003.8513626415139
Tuluksak,Alaska,United States,61.108486,-160.94683160934488,3727.1479925609005,3731.6926587583193
Kendall,New York,United States,43.331170549999996,-78.05534309903572,275.7766611100921,311.0749733121534
Koyuk,Alaska,United States,64.9327513,-161.1585269,3646.8985705379437,3667.801718406202
Kiamesha Lake,New York,United States,41.6831467,-74.6607165,75.15940597687514,230.13579200951887
**,Maryland,United States,39.5162234,-76.9382069,175.88671966420077,43.609188999063115
Mt Sinai,New York,United States,40.9372413,-73.0251829661974,53.69558202627943,255.82584765342295
Blevins,Arkansas,United States,33.8717784,-93.5771232,1173.600561178845,982.9926353686211
Coolidge,Arizona,United States,32.977839,-111.517624,2128.844341484122,1963.483956130172
Buenos Aires 1063,Arkansas,United States,34.747546400000004,-92.26361393197723,1078.7435727295242,889.6882560236932
Milford,Iowa,United States,43.3246863,-95.149996,1099.9583942201969,991.1934874774375
Galena,Alaska,United States,64.7335531,-156.9316199,3530.997028557646,3549.0246089319926
Cresaptown,Maryland,United States,39.5928667,-78.8333542,266.95484505740546,107.74914459924256
Deer Park,Maryland,United States,39.4237073,-79.3250412,295.58925776628456,128.13509061402533
Rainsville,Alabama,United States,34.4942536,-85.8477494,777.4157043298418,574.9550143953098
Holy Cross,Alaska,United States,62.1994444,-159.7713889,3665.446439904783,3673.857893755029
Indian,Alaska,United States,60.987796,-149.5142719,3360.9065500671036,3358.745924023674
Remlap,Alabama,United States,33.8167666,-86.6008222,840.0840725906671,637.135770687818
Sterrett,Alabama,United States,33.448718,-86.479982,850.588371351675,646.872802533691
Rockford,Alabama,United States,32.8895681,-86.2196936,864.4009762984725,659.9275510031692
Boyd,Maryland,United States,39.648151,-77.9569433,221.589558582288,71.82471438743025
Parkersburg,Iowa,United States,42.5740738,-92.7819013,978.3749889442262,863.0317188622782
Hollis Park Gardens,New York,United States,40.715836499999995,-73.77064711687868,12.359690149945738,214.80963359696318
Blue Gap,Arizona,United States,36.1708352,-109.9465061,1960.745319316244,1807.1943950034267
East Adelphi,Maryland,United States,39.0030666,-76.9721023,196.91980846172956,8.677139291370352
Redfield,Iowa,United States,41.5894322,-94.19607,1052.4374770284676,924.4138495585687
Hanceville,Alabama,United States,34.0606545,-86.767498,837.4401396792556,635.2640767157701
Smithfield,Maine,United States,44.6299186,-69.8276938,343.99640258008725,543.5144259405895
Leewood,Kansas,United States,37.738193,-97.249875,1260.1162605897864,1098.8759820773623
Berlin 10178,New York,United States,42.6931351,-73.3720549,140.55273817862482,325.3609228589832
Elaine,Arkansas,United States,34.3084371,-90.8520531,1023.1342388227843,829.2229585170356
Casco,Maine,United States,44.006645,-70.5233,288.85694052810845,488.79608401842154
Bergen,New York,United States,43.0852666,-77.9418857,260.71193014662464,293.3698751013626
Atmore,Alabama,United States,31.0237921,-87.4938708,1007.3371784770418,802.6688672166908
Ewell,Maryland,United States,37.9956776,-76.0332707,216.5978725388469,82.34354727685141
